rssi,rate,noise_floor,data,local_time,channel
-49,11,-95,"[0, 0, -11, -11, -11]",184794110,6
-49,11,-95,"[0, 0, 12, 8, 12]",184797832,6
-49,11,-95,"[0, 0, -3, 15, -1]",184801649,6
-49,11,-95,"[0, 0, -12, 10, -11]",184806949,6
-49,11,-95,"[0, 0, 15, 1, 14]",184814621,6
-49,11,-95,"[0, 0, -9, 13, -7]",184818593,6
-49,11,-95,"[0, 0, 14, -8, 12]",184829780,6
-49,11,-95,"[0, 0, -11, -12, -11]",184836514,6
-49,11,-95,"[0, 0, -10, 13, -8]",184869662,6
-49,11,-95,"[0, 0, -15, -6, -15]",184882150,6
-49,11,-95,"[0, 0, 5, 14, 6]",184887653,6
-49,11,-95,"[0, 0, 15, 1, 14]",184893455,6
-49,11,-95,"[0, 0, 15, 2, 14]",184899684,6
-49,11,-95,"[0, 0, -1, 16, 0]",184903644,6
-49,11,-95,"[0, 0, 12, -10, 10]",184909012,6
-49,11,-95,"[0, 0, -3, -16, -4]",184917388,6
-49,11,-95,"[0, 0, 14, 6, 13]",184922173,6
-49,11,-95,"[0, 0, -10, -13, -10]",184937151,6
-49,11,-95,"[0, 0, 13, -8, 12]",184976865,6
-49,11,-95,"[0, 0, 5, -14, 4]",184991067,6
-49,11,-95,"[0, 0, 4, 14, 5]",185001272,6
-49,11,-95,"[0, 0, 10, 10, 10]",185005867,6
-49,11,-95,"[0, 0, 2, -15, 1]",185009881,6
-49,11,-95,"[0, 0, -15, 4, -14]",185014037,6
-49,11,-95,"[0, 0, -11, 10, -10]",185022149,6
-49,11,-95,"[0, 0, -15, -2, -14]",185035168,6
-49,11,-95,"[0, 0, 10, 8, 10]",185075996,6
-49,11,-95,"[0, 0, -7, 12, -6]",185110680,6
-49,11,-95,"[0, 0, -14, 4, -13]",185114622,6
-49,11,-95,"[0, 0, -14, -3, -13]",185127767,6
-49,11,-95,"[0, 0, -2, 13, -1]",185137747,6
-49,11,-95,"[0, 0, 1, 12, 0]",185305382,6
-49,11,-95,"[0, 0, -9, -10, -9]",185313815,6
-49,11,-95,"[0, 0, 9, -9, 9]",185329662,6
-49,11,-95,"[0, 0, 11, 3, 11]",185337796,6
-49,11,-95,"[0, 0, -13, 0, -13]",185345699,6
-49,11,-95,"[0, 0, -8, -10, -7]",185354240,6
-49,11,-95,"[0, 0, 5, -12, 4]",185409297,6
-49,11,-95,"[0, 0, 12, 2, 11]",185441512,6
-49,11,-95,"[0, 0, -4, 12, -4]",185445605,6
-49,11,-95,"[0, 0, -13, -1, -13]",185452259,6
-51,11,-95,"[0, 0, -15, -1, -14]",185502978,6
-52,11,-95,"[0, 0, 17, -1, 16]",185700987,6
-52,11,-95,"[0, 0, -11, -15, -12]",185719151,6
-52,11,-95,"[0, 0, -11, -15, -11]",185747222,6
-52,11,-95,"[0, 0, -4, 17, -2]",185755541,6
-52,11,-95,"[0, 0, -1, 17, 1]",185791179,6
-52,11,-95,"[0, 0, 12, -14, 10]",185796258,6
-52,11,-95,"[0, 0, 18, 4, 16]",185844353,6
-52,11,-95,"[0, 0, 17, 5, 16]",185850970,6
-52,11,-95,"[0, 0, 18, 4, 17]",185855020,6
-52,11,-95,"[0, 0, -18, 5, -16]",185858992,6
-52,11,-95,"[0, 0, -17, -8, -16]",185894665,6
-52,11,-95,"[0, 0, 8, -17, 5]",185906180,6
-52,11,-95,"[0, 0, -3, -17, -4]",185925654,6
-52,11,-95,"[0, 0, 5, -17, 3]",185932980,6
-52,11,-95,"[0, 0, 17, -7, 14]",185938552,6
-52,11,-95,"[0, 0, 11, 12, 11]",185944133,6
-52,11,-95,"[0, 0, 3, -18, 1]",185958041,6
-52,11,-95,"[0, 0, -13, 12, -11]",185964085,6
-52,11,-95,"[0, 0, 1, 17, 2]",185996596,6
-52,11,-95,"[0, 0, -13, 12, -11]",186004749,6
-53,11,-95,"[0, 0, -10, 14, -7]",186011523,6
-52,11,-95,"[0, 0, -17, 9, -15]",186018989,6
-52,11,-95,"[0, 0, -5, -17, -6]",186024183,6
-52,11,-95,"[0, 0, 7, -16, 5]",186028808,6
-53,11,-95,"[0, 0, 9, 14, 9]",186034687,6
-52,11,-95,"[0, 0, -11, 13, -9]",186038102,6
-52,11,-95,"[0, 0, 14, 9, 13]",186045251,6
-51,11,-95,"[0, 0, -8, 16, -6]",186049208,6
-52,11,-95,"[0, 0, -8, 15, -6]",186063003,6
-52,11,-95,"[0, 0, 13, 11, 12]",186098477,6
-52,11,-95,"[0, 0, -11, -15, -11]",186110081,6
-52,11,-95,"[0, 0, 8, 15, 8]",186116260,6
-52,11,-95,"[0, 0, 7, 15, 8]",186123450,6
-53,11,-95,"[0, 0, 1, -17, -1]",186128281,6
-52,11,-95,"[0, 0, -2, 16, 0]",186132012,6
-52,11,-95,"[0, 0, 5, -17, 3]",186137242,6
-52,11,-95,"[0, 0, 13, -11, 11]",186144856,6
-52,11,-95,"[0, 0, -18, 0, -17]",186150912,6
-52,11,-95,"[0, 0, -15, -9, -15]",186158933,6
-52,11,-95,"[0, 0, -17, 7, -15]",186166109,6
-52,11,-95,"[0, 0, -5, -17, -6]",186201181,6
-51,11,-95,"[0, 0, 12, -14, 10]",186212590,6
-51,11,-95,"[0, 0, 18, 1, 17]",186218569,6
-51,11,-95,"[0, 0, -15, 10, -13]",186222415,6
-51,11,-95,"[0, 0, -5, 17, -3]",186226327,6
-51,11,-95,"[0, 0, -8, -17, -9]",186230715,6
-52,11,-95,"[0, 0, 8, -16, 6]",186241713,6
-52,11,-95,"[0, 0, -19, 1, -17]",186251582,6
-52,11,-95,"[0, 0, -13, 12, -11]",186258904,6
-52,11,-95,"[0, 0, -4, -17, -5]",186265337,6
-52,11,-95,"[0, 0, -17, 7, -16]",186269646,6
-52,11,-95,"[0, 0, -1, 18, 1]",186304955,6
-52,11,-95,"[0, 0, 12, -14, 10]",186314825,6
-52,11,-95,"[0, 0, 7, -17, 5]",186320936,6
-52,11,-95,"[0, 0, 14, 9, 14]",186324779,6
-52,11,-95,"[0, 0, -17, -7, -16]",186329464,6
-51,11,-95,"[0, 0, -20, 2, -19]",186413051,6
-51,11,-95,"[0, 0, 15, 9, 14]",186423841,6
-51,11,-95,"[0, 0, 19, -1, 17]",186439414,6
-51,11,-95,"[0, 0, 13, -14, 11]",186445768,6
-51,11,-95,"[0, 0, -18, 6, -17]",186462378,6
-51,11,-95,"[0, 0, -19, -2, -18]",186467133,6
-51,11,-95,"[0, 0, 18, -1, 17]",186471264,6
-52,11,-95,"[0, 0, -11, 15, -9]",186476461,6
-51,11,-95,"[0, 0, -17, -8, -17]",186514843,6
-51,11,-95,"[0, 0, 18, 1, 17]",186526013,6
-51,11,-95,"[0, 0, 0, -19, -2]",186530042,6
-52,11,-95,"[0, 0, -2, -18, -3]",186534239,6
-51,11,-95,"[0, 0, 11, 14, 12]",186537953,6
-51,11,-95,"[0, 0, -14, 14, -11]",186541912,6
-51,11,-95,"[0, 0, 16, -6, 14]",186547137,6
-51,11,-95,"[0, 0, 17, -9, 14]",186560545,6
-51,11,-95,"[0, 0, 3, -19, 1]",186568922,6
-51,11,-95,"[0, 0, 17, 8, 16]",186576006,6
-51,11,-95,"[0, 0, -10, -16, -11]",186581370,6
-52,11,-95,"[0, 0, 11, 12, 12]",186584957,6
-51,11,-95,"[0, 0, 12, 14, 13]",186589698,6
-51,11,-95,"[0, 0, -17, 10, -15]",186594477,6
-51,11,-95,"[0, 0, 5, -18, 3]",186599407,6
-51,11,-95,"[0, 0, -20, 2, -18]",186603700,6
-51,11,-95,"[0, 0, 5, -18, 3]",186607534,6
-51,11,-95,"[0, 0, -17, 8, -16]",186615611,6
-51,11,-95,"[0, 0, -17, 9, -15]",186630913,6
-51,11,-95,"[0, 0, -15, 12, -13]",186679240,6
-51,11,-95,"[0, 0, 11, 14, 12]",186713314,6
-51,11,-95,"[0, 0, -18, 7, -16]",186731218,6
-51,11,-95,"[0, 0, -16, 11, -14]",186768022,6
-51,11,-95,"[0, 0, 17, -6, 15]",186775270,6
-51,11,-95,"[0, 0, -6, 18, -5]",186778700,6
-51,11,-95,"[0, 0, -20, 3, -18]",186782378,6
-51,11,-95,"[0, 0, -19, 4, -18]",186826234,6
-51,11,-95,"[0, 0, -19, -3, -18]",186832875,6
-51,11,-95,"[0, 0, 12, -15, 10]",186836846,6
-51,11,-95,"[0, 0, -18, 7, -16]",186840713,6
-51,11,-95,"[0, 0, 7, 17, 7]",186844469,6
-51,11,-95,"[0, 0, -13, 13, -11]",186848421,6
-51,11,-95,"[0, 0, -14, 13, -11]",186854920,6
-51,11,-95,"[0, 0, 17, -5, 14]",186860139,6
-51,11,-95,"[0, 0, 0, 18, 1]",186864379,6
-51,11,-95,"[0, 0, 1, -19, -1]",186868104,6
-51,11,-95,"[0, 0, -16, 10, -14]",186875909,6
-51,11,-95,"[0, 0, -7, -18, -8]",186879605,6
-51,11,-95,"[0, 0, 9, 15, 9]",186883187,6
-50,11,-95,"[0, 0, -13, -9, -12]",186929279,6
-50,11,-95,"[0, 0, 0, 16, 1]",186935999,6
-50,11,-95,"[0, 0, -10, 10, -9]",186940619,6
-50,11,-95,"[0, 0, 14, 4, 12]",186945045,6
-50,11,-95,"[0, 0, -3, 14, -2]",186951170,6
-50,11,-95,"[0, 0, 14, -3, 12]",186957220,6
-50,11,-95,"[0, 0, 9, -11, 7]",186963029,6
-50,11,-95,"[0, 0, 4, -14, 3]",186973718,6
-50,11,-95,"[0, 0, 6, -13, 5]",186984420,6
-49,11,-95,"[0, 0, 4, -14, 3]",187020571,6
-50,11,-95,"[0, 0, -15, -3, -15]",187076733,6
-49,11,-95,"[0, 0, 3, -15, 2]",187084623,6
-49,11,-95,"[0, 0, -3, 14, -2]",187088752,6
-50,11,-95,"[0, 0, -15, 2, -14]",187338176,6
-50,11,-95,"[0, 0, 8, -12, 6]",187345915,6
-50,11,-95,"[0, 0, -12, 9, -11]",187349901,6
-50,11,-95,"[0, 0, -6, -14, -7]",187353587,6
-50,11,-95,"[0, 0, 12, 8, 11]",187357420,6
-50,11,-95,"[0, 0, 6, 13, 6]",187361213,6
-50,11,-95,"[0, 0, 15, 0, 14]",187365106,6
-50,11,-95,"[0, 0, 14, 5, 13]",187369568,6
-49,11,-95,"[0, 0, -12, 9, -11]",187375559,6
-49,11,-95,"[0, 0, -10, -12, -10]",187379239,6
-49,11,-95,"[0, 0, -11, -10, -11]",187388829,6
-49,11,-95,"[0, 0, 14, -4, 12]",187431697,6
-49,11,-95,"[0, 0, -13, -8, -12]",187439482,6
-49,11,-95,"[0, 0, -15, -1, -14]",187448119,6
-49,11,-95,"[0, 0, 13, 2, 12]",187453054,6
-49,11,-95,"[0, 0, -4, -14, -4]",187457741,6
-49,11,-95,"[0, 0, -14, 3, -12]",187461356,6
-49,11,-95,"[0, 0, -12, -8, -11]",187466916,6
-49,11,-95,"[0, 0, -14, -6, -13]",187471101,6
-49,11,-95,"[0, 0, 0, 14, 1]",187481328,6
-49,11,-95,"[0, 0, -4, -14, -4]",187487202,6
-49,11,-95,"[0, 0, 11, -9, 9]",187491011,6
-50,11,-95,"[0, 0, 15, 3, 13]",187532785,6
-50,11,-95,"[0, 0, 10, 10, 10]",187544686,6
-50,11,-95,"[0, 0, -15, -7, -14]",187552314,6
-50,11,-95,"[0, 0, 2, 14, 3]",187556727,6
-50,11,-95,"[0, 0, 12, 9, 11]",187561035,6
-50,11,-95,"[0, 0, -7, -13, -8]",187564895,6
-51,11,-95,"[0, 0, 14, 3, 13]",187569135,6
-50,11,-95,"[0, 0, 3, -16, 1]",187573019,6
-51,11,-95,"[0, 0, 13, 8, 12]",187578870,6
-51,11,-95,"[0, 0, -15, 7, -13]",187584594,6
-51,11,-95,"[0, 0, -15, -6, -14]",187591775,6
-51,11,-95,"[0, 0, -2, 15, 0]",187602275,6
-51,11,-95,"[0, 0, -16, 4, -14]",187642832,6
-51,11,-95,"[0, 0, 10, -13, 8]",187650586,6
-51,11,-95,"[0, 0, -2, -16, -3]",187675698,6
-51,11,-95,"[0, 0, 16, -1, 14]",187685190,6
-52,11,-95,"[0, 0, 11, -12, 9]",187693145,6
-51,11,-95,"[0, 0, -17, -6, -15]",187697020,6
-51,11,-95,"[0, 0, -15, 10, -12]",187701862,6
-51,11,-95,"[0, 0, 0, 16, 1]",187707517,6
-52,11,-95,"[0, 0, 9, -15, 7]",187750826,6
-51,11,-95,"[0, 0, -1, -18, -3]",187757569,6
-52,11,-95,"[0, 0, 17, -6, 15]",187761515,6
-52,11,-95,"[0, 0, 11, -14, 9]",187765826,6
-51,11,-95,"[0, 0, -10, 15, -8]",187773727,6
-52,11,-95,"[0, 0, 10, 13, 11]",187777754,6
-52,11,-95,"[0, 0, 4, -17, 2]",187783787,6
-52,11,-95,"[0, 0, 3, -17, 1]",187789460,6
-52,11,-95,"[0, 0, -14, -12, -14]",187797004,6
-52,11,-95,"[0, 0, -9, 15, -7]",187804263,6
-51,11,-95,"[0, 0, -8, -15, -9]",187839435,6
-52,11,-95,"[0, 0, -2, -17, -3]",187851061,6
-52,11,-95,"[0, 0, -13, 11, -10]",187859524,6
-52,11,-95,"[0, 0, 8, 14, 9]",187869898,6
-51,11,-95,"[0, 0, 17, 2, 15]",187880955,6
-52,11,-95,"[0, 0, 16, -7, 14]",187887700,6
-51,11,-95,"[0, 0, -10, -14, -11]",187897525,6
-51,11,-95,"[0, 0, -16, -9, -15]",187901434,6
-52,11,-95,"[0, 0, -16, -8, -15]",187935884,6
-52,11,-95,"[0, 0, 15, -9, 13]",187955713,6
-52,11,-95,"[0, 0, 10, -13, 8]",187971805,6
-52,11,-95,"[0, 0, -11, 14, -9]",187980924,6
-51,11,-95,"[0, 0, 9, 13, 10]",187989546,6
-51,11,-95,"[0, 0, 5, -17, 3]",187994362,6
-51,11,-95,"[0, 0, -15, 10, -13]",187998228,6
-52,11,-95,"[0, 0, 16, 7, 15]",188002642,6
-51,11,-95,"[0, 0, -6, 17, -4]",188009161,6
-51,11,-95,"[0, 0, -14, 9, -13]",188012962,6
-51,11,-95,"[0, 0, -12, 12, -10]",188058498,6
-51,11,-95,"[0, 0, -7, 16, -5]",188067004,6
-51,11,-95,"[0, 0, 9, 14, 9]",188071309,6
-51,11,-95,"[0, 0, -7, -16, -8]",188075977,6
-51,11,-95,"[0, 0, 16, -5, 14]",188083449,6
-51,11,-95,"[0, 0, 10, 13, 11]",188091585,6
-52,11,-95,"[0, 0, 16, -3, 14]",188097373,6
-51,11,-95,"[0, 0, 4, -17, 2]",188105190,6
-51,11,-95,"[0, 0, 16, 5, 15]",188111713,6
-51,11,-95,"[0, 0, -17, 6, -16]",188116093,6
-51,11,-95,"[0, 0, 0, -17, -1]",188165068,6
-51,11,-95,"[0, 0, 4, 16, 5]",188169457,6
-51,11,-95,"[0, 0, -17, -3, -16]",188173555,6
-52,11,-95,"[0, 0, -18, -3, -16]",188177880,6
-51,11,-95,"[0, 0, -17, 5, -16]",188186655,6
-51,11,-95,"[0, 0, -12, -13, -12]",188194926,6
-51,11,-95,"[0, 0, 5, -16, 3]",188204679,6
-51,11,-95,"[0, 0, -18, -4, -17]",188209508,6
-52,11,-95,"[0, 0, 16, 3, 15]",188213359,6
-51,11,-95,"[0, 0, -8, 15, -6]",188249753,6
-52,11,-95,"[0, 0, 16, 3, 15]",188259984,6
-51,11,-95,"[0, 0, 14, -10, 12]",188267263,6
-51,11,-95,"[0, 0, -2, -17, -3]",188273727,6
-51,11,-95,"[0, 0, -14, 11, -12]",188277462,6
-51,11,-95,"[0, 0, -15, -10, -14]",188281409,6
-52,11,-95,"[0, 0, -12, -12, -12]",188290602,6
-51,11,-95,"[0, 0, 7, 15, 8]",188296622,6
-51,11,-95,"[0, 0, -16, 8, -14]",188301383,6
-51,11,-95,"[0, 0, 15, -8, 13]",188308747,6
-52,11,-95,"[0, 0, -18, 1, -16]",188312473,6
-52,11,-95,"[0, 0, -15, 9, -13]",188317056,6
-52,11,-95,"[0, 0, -15, -6, -15]",188320724,6
-51,11,-95,"[0, 0, 16, 3, 14]",188359700,6
-52,11,-95,"[0, 0, -7, 15, -5]",188365143,6
-52,11,-95,"[0, 0, 7, -16, 4]",188370617,6
-52,11,-95,"[0, 0, -17, -4, -16]",188374496,6
-52,11,-95,"[0, 0, -16, -7, -15]",188378284,6
-52,11,-95,"[0, 0, 17, -1, 15]",188381990,6
-52,11,-95,"[0, 0, -16, 8, -14]",188390562,6
-52,11,-95,"[0, 0, -17, 4, -16]",188398675,6
-52,11,-95,"[0, 0, 5, 15, 7]",188402557,6
-51,11,-95,"[0, 0, -10, 14, -8]",188412306,6
-51,11,-95,"[0, 0, -14, 11, -12]",188415963,6
-51,11,-95,"[0, 0, -17, 3, -16]",188421513,6
-52,11,-95,"[0, 0, -14, 9, -12]",188464605,6
-52,11,-95,"[0, 0, 13, 10, 12]",188472538,6
-52,11,-95,"[0, 0, 7, -16, 4]",188477768,6
-52,11,-95,"[0, 0, -2, 16, 0]",188481476,6
-52,11,-95,"[0, 0, 11, 11, 11]",188485377,6
-52,11,-95,"[0, 0, -6, 15, -4]",188494318,6
-52,11,-95,"[0, 0, -3, 16, -1]",188503232,6
-52,11,-95,"[0, 0, -7, -15, -8]",188509504,6
-51,11,-95,"[0, 0, -12, -13, -12]",188517876,6
-52,11,-95,"[0, 0, 9, -14, 7]",188521959,6
-52,11,-95,"[0, 0, 13, -10, 11]",188525749,6
-52,11,-95,"[0, 0, 12, 9, 12]",188567527,6
-51,11,-95,"[0, 0, -3, -18, -4]",188574501,6
-52,11,-95,"[0, 0, -14, 10, -12]",188581077,6
-52,11,-95,"[0, 0, 13, -10, 11]",188588037,6
-52,11,-95,"[0, 0, 16, 3, 15]",188595619,6
-52,11,-95,"[0, 0, 11, 11, 11]",188601172,6
-52,11,-95,"[0, 0, 1, -16, -1]",188607337,6
-52,11,-95,"[0, 0, -5, -15, -7]",188607734,6
-52,11,-95,"[0, 0, -3, 16, -1]",188616459,6
-52,11,-95,"[0, 0, -14, 9, -13]",188621747,6
-52,11,-95,"[0, 0, -16, 5, -14]",188626752,6
-52,11,-95,"[0, 0, -14, -9, -13]",188663382,6
-52,11,-95,"[0, 0, -16, -3, -15]",188677692,6
-52,11,-95,"[0, 0, 14, 6, 14]",188682764,6
-52,11,-95,"[0, 0, -11, -13, -11]",188686623,6
-52,11,-95,"[0, 0, 16, 0, 15]",188693023,6
-52,11,-95,"[0, 0, 15, -4, 14]",188705040,6
-52,11,-95,"[0, 0, -7, -15, -8]",188715813,6
-52,11,-95,"[0, 0, 3, -16, 1]",188721094,6
-52,11,-95,"[0, 0, 14, -10, 11]",188729350,6
-52,11,-95,"[0, 0, -17, -2, -16]",188772394,6
-52,11,-95,"[0, 0, 2, 15, 4]",188778704,6
-52,11,-95,"[0, 0, -16, 4, -14]",188784139,6
-52,11,-95,"[0, 0, 9, 13, 9]",188788016,6
-52,11,-95,"[0, 0, 3, 15, 4]",188792887,6
-52,11,-95,"[0, 0, -9, -14, -10]",188800918,6
-52,11,-95,"[0, 0, 13, 9, 13]",188808272,6
-52,11,-95,"[0, 0, 1, -16, -1]",188812549,6
-52,11,-95,"[0, 0, 13, 9, 13]",188821108,6
-52,11,-95,"[0, 0, -17, -3, -16]",188824949,6
-52,11,-95,"[0, 0, 15, 4, 14]",188829748,6
-52,11,-95,"[0, 0, 4, 15, 5]",188874622,6
-52,11,-95,"[0, 0, 17, -1, 15]",188883240,6
-52,11,-95,"[0, 0, 2, -17, 0]",188890913,6
-52,11,-95,"[0, 0, 8, -14, 6]",188899837,6
-52,11,-95,"[0, 0, 15, 7, 14]",188922969,6
-52,11,-95,"[0, 0, -3, 15, -2]",188929211,6
-53,11,-95,"[0, 0, -2, -17, -4]",188972230,6
-53,11,-95,"[0, 0, 16, -1, 14]",188984325,6
-53,11,-95,"[0, 0, -15, -8, -15]",188995650,6
-53,11,-95,"[0, 0, -17, -3, -16]",188999300,6
-53,11,-95,"[0, 0, -17, -1, -15]",189010545,6
-53,11,-95,"[0, 0, 3, -16, 0]",189017493,6
-53,11,-95,"[0, 0, -17, 5, -15]",189025988,6
-53,11,-95,"[0, 0, -17, -5, -16]",189030196,6
-53,11,-95,"[0, 0, 4, -16, 3]",189041989,6
-53,11,-95,"[0, 0, -2, -17, -3]",189078060,6
-52,11,-95,"[0, 0, -12, 11, -9]",189138844,6
-52,11,-95,"[0, 0, 14, -9, 12]",189175560,6
-52,11,-95,"[0, 0, 9, -14, 6]",189188666,6
-52,11,-95,"[0, 0, 9, 13, 10]",189192630,6
-52,11,-95,"[0, 0, 12, 8, 12]",189197086,6
-52,11,-95,"[0, 0, 3, 16, 4]",189201564,6
-52,11,-95,"[0, 0, -1, -16, -3]",189206368,6
-53,11,-95,"[0, 0, -14, 9, -13]",189215391,6
-53,11,-95,"[0, 0, 4, 15, 5]",189219976,6
-53,11,-95,"[0, 0, 1, -16, -1]",189228053,6
-53,11,-95,"[0, 0, -6, 15, -5]",189233009,6
-53,11,-95,"[0, 0, 4, -16, 2]",189237282,6
-53,11,-95,"[0, 0, 16, -2, 14]",189241106,6
-53,11,-95,"[0, 0, 3, 16, 4]",189283927,6
-53,11,-95,"[0, 0, -11, -13, -11]",189290498,6
-53,11,-95,"[0, 0, 13, 8, 13]",189295035,6
-53,11,-95,"[0, 0, -15, -9, -14]",189299717,6
-53,11,-95,"[0, 0, 2, -17, 0]",189305847,6
-53,11,-95,"[0, 0, 1, -17, -1]",189314804,6
-53,11,-95,"[0, 0, -10, -14, -11]",189323069,6
-53,11,-95,"[0, 0, -5, -17, -6]",189330541,6
-53,11,-95,"[0, 0, -17, -3, -16]",189335677,6
-53,11,-95,"[0, 0, -7, 15, -5]",189340262,6
-53,11,-95,"[0, 0, -5, -17, -6]",189345069,6
-53,11,-95,"[0, 0, -15, 9, -13]",189387201,6
-53,11,-95,"[0, 0, 16, -7, 14]",189394854,6
-53,11,-95,"[0, 0, 4, -17, 2]",189398895,6
-53,11,-95,"[0, 0, 14, -9, 13]",189402841,6
-53,11,-95,"[0, 0, 5, -17, 3]",189406615,6
-52,11,-95,"[0, 0, -1, 16, 1]",189410337,6
-52,11,-95,"[0, 0, -15, 9, -13]",189414287,6
-52,11,-95,"[0, 0, 14, -9, 12]",189420176,6
-52,11,-95,"[0, 0, -14, -8, -14]",189429477,6
-52,11,-95,"[0, 0, -16, 6, -15]",189437989,6
-52,11,-95,"[0, 0, -9, -15, -10]",189442354,6
-52,11,-95,"[0, 0, -17, -2, -16]",189446938,6
-52,11,-95,"[0, 0, -6, 15, -4]",189487129,6
-52,11,-95,"[0, 0, 1, -17, -1]",189495724,6
-52,11,-95,"[0, 0, -4, -17, -5]",189506415,6
-52,11,-95,"[0, 0, 8, -15, 6]",189510221,6
-52,11,-95,"[0, 0, 10, 13, 10]",189516088,6
-52,11,-95,"[0, 0, 16, 3, 16]",189524472,6
-53,11,-95,"[0, 0, -6, -16, -7]",189529026,6
-53,11,-95,"[0, 0, -9, 14, -7]",189544178,6
-53,11,-95,"[0, 0, 0, 17, 2]",189550141,6
-52,11,-95,"[0, 0, 3, 15, 4]",189592432,6
-52,11,-95,"[0, 0, -11, -14, -12]",189600614,6
-52,11,-95,"[0, 0, 15, 7, 14]",189604598,6
-52,11,-95,"[0, 0, 16, 7, 15]",189608523,6
-52,11,-95,"[0, 0, -4, 16, -2]",189612617,6
-52,11,-95,"[0, 0, 8, 13, 9]",189616527,6
-52,11,-95,"[0, 0, 16, -2, 15]",189621242,6
-52,11,-95,"[0, 0, -2, 16, 0]",189627777,6
-52,11,-95,"[0, 0, 11, -13, 9]",189642215,6
-52,11,-95,"[0, 0, 8, 13, 9]",189646180,6
-52,11,-95,"[0, 0, -11, 12, -9]",189649861,6
-52,11,-95,"[0, 0, -17, 0, -16]",189653672,6
-53,11,-95,"[0, 0, 11, -13, 9]",189700184,6
-53,11,-95,"[0, 0, 17, -1, 15]",189710520,6
-53,11,-95,"[0, 0, 7, -16, 5]",189714707,6
-53,11,-95,"[0, 0, 10, -14, 7]",189727599,6
-52,11,-95,"[0, 0, 13, 10, 13]",189740096,6
-52,11,-95,"[0, 0, 15, -8, 13]",189745352,6
-52,11,-95,"[0, 0, 1, 16, 2]",189749862,6
-52,11,-95,"[0, 0, 18, 0, 16]",189753757,6
-52,11,-95,"[0, 0, 5, 16, 7]",189786682,6
-52,11,-95,"[0, 0, -18, 0, -17]",189797553,6
-52,11,-95,"[0, 0, -13, -12, -14]",189805150,6
-52,11,-95,"[0, 0, 15, -8, 13]",189808849,6
-52,11,-95,"[0, 0, 16, -3, 15]",189813188,6
-52,11,-95,"[0, 0, 4, 15, 5]",189816604,6
-52,11,-95,"[0, 0, 14, -9, 12]",189833761,6
-52,11,-95,"[0, 0, -7, -16, -8]",189839143,6
-52,11,-95,"[0, 0, -11, 13, -9]",189845868,6
-52,11,-95,"[0, 0, 13, 11, 13]",189849220,6
-52,11,-95,"[0, 0, 16, -3, 15]",189852856,6
-52,11,-95,"[0, 0, 11, 12, 11]",189857209,6
-52,11,-95,"[0, 0, -13, -11, -14]",189898421,6
-52,11,-95,"[0, 0, -16, 7, -14]",189904893,6
-52,11,-95,"[0, 0, 10, 12, 11]",189937610,6
-52,11,-95,"[0, 0, -6, 15, -4]",189952245,6
-52,11,-95,"[0, 0, -10, 14, -7]",189956176,6
-50,11,-95,"[0, 0, 11, -13, 10]",190008741,6
-51,11,-95,"[0, 0, 13, -8, 12]",190016324,6
-51,11,-95,"[0, 0, -10, 12, -9]",190021118,6
-51,11,-95,"[0, 0, -16, 2, -15]",190024787,6
-51,11,-95,"[0, 0, 4, -15, 2]",190029564,6
-51,11,-95,"[0, 0, -10, -13, -11]",190037255,6
-51,11,-95,"[0, 0, -16, 1, -15]",190041563,6
-51,11,-95,"[0, 0, 15, 0, 14]",190052455,6
-51,11,-95,"[0, 0, 12, -11, 10]",190057172,6
-51,11,-95,"[0, 0, 10, -12, 8]",190061225,6
-51,11,-95,"[0, 0, -16, -5, -15]",190097151,6
-52,11,-95,"[0, 0, 2, 15, 3]",190111033,6
-51,11,-95,"[0, 0, 15, 2, 14]",190115739,6
-51,11,-95,"[0, 0, -16, 0, -15]",190120128,6
-51,11,-95,"[0, 0, -10, -12, -11]",190123933,6
-50,11,-95,"[0, 0, 0, -17, -1]",190131790,6
-51,11,-95,"[0, 0, 15, -2, 14]",190139527,6
-51,11,-95,"[0, 0, -9, 13, -7]",190143225,6
-51,11,-95,"[0, 0, 15, -2, 14]",190146829,6
-51,11,-95,"[0, 0, 0, 16, 2]",190150377,6
-52,11,-95,"[0, 0, 16, 4, 15]",190159274,6
-51,11,-95,"[0, 0, 7, 12, 8]",190195513,6
-51,11,-95,"[0, 0, -5, 14, -3]",190205667,6
-51,11,-95,"[0, 0, -14, 10, -12]",190216088,6
-51,11,-95,"[0, 0, 2, -16, 1]",190221008,6
-52,11,-95,"[0, 0, 11, 6, 13]",190225780,6
-51,11,-95,"[0, 0, 14, -6, 13]",190235896,6
-51,11,-95,"[0, 0, -4, -15, -6]",190245188,6
-51,11,-95,"[0, 0, 12, -11, 11]",190253997,6
-51,11,-95,"[0, 0, -2, 15, 0]",190259589,6
-51,11,-95,"[0, 0, 9, 12, 10]",190314578,6
-52,11,-95,"[0, 0, -15, -7, -15]",190319500,6
-52,11,-95,"[0, 0, 14, 7, 14]",190323759,6
-52,11,-95,"[0, 0, 12, 9, 12]",190327411,6
-52,11,-95,"[0, 0, -17, 4, -16]",190333812,6
-52,11,-95,"[0, 0, 10, 12, 10]",190344312,6
-52,11,-95,"[0, 0, 2, 16, 3]",190353245,6
-52,11,-95,"[0, 0, -17, 3, -16]",190361925,6
